-0.0808, 0.7143, 0.4755, 3.0527, -0.2671, 0.5383
-0.0818, 0.7072, 0.4755, 3.0761, -0.1343, 0.5424
-0.0821, 0.7000, 0.4755, 3.0939, 0.0000, 0.5455
-0.0818, 0.6928, 0.4755, 3.1059, 0.1356, 0.5477
-0.0808, 0.6857, 0.4755, 3.1121, 0.2723, 0.5488
-0.0793, 0.6788, 0.4755, 3.1125, 0.4098, 0.5488
-0.0771, 0.6719, 0.4755, 3.1068, 0.5478, 0.5478
-0.0744, 0.6653, 0.4755, 3.0950, 0.6861, 0.5457
-0.0711, 0.6590, 0.4755, 3.0771, 0.8245, 0.5426
-0.0672, 0.6529, 0.4755, 3.0530, 0.9626, 0.5383
-0.0629, 0.6472, 0.4755, 3.0226, 1.1001, 0.5330
-0.0580, 0.6420, 0.4755, 2.9860, 1.2368, 0.5265
-0.0528, 0.6371, 0.4755, 2.9430, 1.3724, 0.5189
-0.0471, 0.6328, 0.4755, 2.8938, 1.5064, 0.5103
-0.0410, 0.6289, 0.4755, 2.8384, 1.6387, 0.5005
-0.0347, 0.6256, 0.4755, 2.7767, 1.7689, 0.4896
-0.0281, 0.6229, 0.4755, 2.7088, 1.8967, 0.4776
-0.0212, 0.6207, 0.4755, 2.6348, 2.0217, 0.4646
-0.0143, 0.6192, 0.4755, 2.5548, 2.1437, 0.4505
-0.0072, 0.6182, 0.4755, 2.4688, 2.2623, 0.4353
-0.0000, 0.6179, 0.4755, 2.3771, 2.3771, 0.4192
0.0072, 0.6182, 0.4755, 2.2798, 2.4879, 0.4020
0.0143, 0.6192, 0.4755, 2.1770, 2.5944, 0.3839
0.0212, 0.6207, 0.4755, 2.0689, 2.6962, 0.3648
0.0281, 0.6229, 0.4755, 1.9557, 2.7930, 0.3448
0.0347, 0.6256, 0.4755, 1.8377, 2.8846, 0.3240
0.0410, 0.6289, 0.4755, 1.7151, 2.9706, 0.3024
0.0471, 0.6328, 0.4755, 1.5882, 3.0509, 0.2800
0.0528, 0.6371, 0.4755, 1.4572, 3.1250, 0.2569
0.0580, 0.6420, 0.4755, 1.3225, 3.1929, 0.2332
0.0629, 0.6472, 0.4755, 1.1845, 3.2543, 0.2089
0.0672, 0.6529, 0.4755, 1.0433, 3.3089, 0.1840
0.0711, 0.6590, 0.4755, 0.8994, 3.3566, 0.1586
0.0744, 0.6653, 0.4755, 0.7532, 3.3973, 0.1328
0.0771, 0.6719, 0.4755, 0.6049, 3.4307, 0.1067
0.0793, 0.6788, 0.4755, 0.4551, 3.4569, 0.0802
0.0808, 0.6857, 0.4755, 0.3041, 3.4756, 0.0536
0.0818, 0.6928, 0.4755, 0.1522, 3.4869, 0.0268
0.0000, 0.7000, 0.4900, 3.1416, 0.0000, -0.0000
